IBM,IBM DevOps and Software Engineering,"Software Engineering, DevOps, Cloud Computing, Python Programming, Computer Programming, Programming Principles, Kubernetes, Web Development, Continuous Delivery, Continuous Integration, Data Analysis, Operating Systems, Other Web Frameworks, Software Engineering Tools, Software Testing, Agile Software Development, Data Structures, IBM Cloud, Security Engineering, Algebra, Linux, Cloud Applications, Cloud Engineering, Application Development, Cloud Infrastructure, Full-Stack Web Development, Network Security, Software Security, Advertising, Communication, Computer Architecture, Computer Networking, Devops Tools, Distributed Computing Architecture, Docker (Software), Marketing, Network Model, Networking Hardware, Public Relations, Scrum (Software Development), System Programming, System Software, Cloud Management, Cloud Platforms, Cloud Storage, Software As A Service, Basic Descriptive Statistics, Data Visualization, Data Visualization Software, Design and Product, Exploratory Data Analysis, Front-End Web Development, Leadership and Management, Professional Development, Security Software, Software Architecture, Software Framework, Theoretical Computer Science, Web Development Tools, BlockChain, Collaboration, Computational Logic, Computer Graphics, Finance, Human Computer Interaction, Interactive Design, Journalism, Mathematical Theory & Analysis, Mathematics, Product Design, Product Development, Statistical Programming, Systems Design",,,,,,,,,,,
IBM,Data Science Fundamentals with Python and SQL,"Data Structures, Python Programming, Data Analysis, SQL, Statistical Programming, Computer Programming Tools, Data Analysis Software, General Statistics, Machine Learning Software, Probability & Statistics, Software Visualization, Databases, Programming Principles, Algebra, Database Theory, Business Analysis, Data Visualization Software, R Programming, Statistical Analysis, Data Management, Data Science, Basic Descriptive Statistics, Probability Distribution, Statistical Tests, Devops Tools, Machine Learning Algorithms, SPSS, Correlation And Dependence, Data Visualization, Exploratory Data Analysis, Plot (Graphics), Regression, Statistical Visualization, Computer Programming, Database Application, Extract, Transform, Load, Computational Logic, Database Administration, Machine Learning, Mathematical Theory & Analysis, Mathematics, Theoretical Computer Science",,,,,,,,,,,
IBM,Key Technologies for Business,"Data Science, Cloud Computing, Applied Machine Learning, Cloud Engineering, Cloud Infrastructure, Data Mining, Regression, Cloud Applications, Cloud Management, Cloud Platforms, Cloud Storage, DevOps, IBM Cloud, Network Security, Software As A Service, Software Engineering, Basic Descriptive Statistics, Data Analysis, Big Data, BlockChain, Computer Architecture, Computer Graphics, Computer Programming, Computer Vision, Deep Learning, Finance, General Statistics, Human Computer Interaction, Interactive Design, Machine Learning, Machine Learning Algorithms, Operating Systems, Probability & Statistics, Security Engineering, Software Architecture, Software Framework, Storytelling, System Programming, Theoretical Computer Science, Writing",,,,,,,,,,,
IBM,Iniciación A La IA con IBM Watson,"Machine Learning, Applied Machine Learning, Cloud Computing, Natural Language Processing, Software As A Service",,,,,,,,,,,
Google,Ajukan Pertanyaan untuk Mengambil Keputusan Berdasarkan Data,"Data Analysis, Business Analysis, Business Communication, Communication, Critical Thinking, Research and Design, Strategy and Operations, Data Management, Leadership and Management, Spreadsheet Software, Big Data, Cloud Computing, Collaboration, Emotional Intelligence, Human Resources, Microsoft Excel, People Analysis, Small Data, Writing, Accounting, Entrepreneurship, Financial Analysis, Problem Solving, SQL",,,,,,,,,,,
Codio,Data Analysis in Python with pandas & matplotlib in Spyder,"Computer Programming, Data Analysis, Python Programming, Statistical Programming, Basic Descriptive Statistics",,,,,,,,,,,
IBM,Estadísticas para la Ciencia de Datos con Python,"Computer Programming, General Statistics, Probability & Statistics, Python Programming, Statistical Programming, Basic Descriptive Statistics, Data Analysis, Probability Distribution, Regression",,,,,,,,,,,
"University of California, Irvine","Intro to Analytic Thinking, Data Science, and Data Mining","Business Analysis, Data Analysis, Data Management, Probability & Statistics, Big Data, Data Mining, Data Structures, Statistical Analysis, Theoretical Computer Science, Advertising, Communication",,,,,,,,,,,
IBM,Visualización de Datos y Tableros con Excel y Cognos,"Data Analysis, Data Visualization, Business Analysis, Data Analysis Software, Microsoft Excel, Spreadsheet Software, Accounting",,,,,,,,,,,
MathWorks,Predictive Modeling and Machine Learning with MATLAB,"Applied Machine Learning, Machine Learning, Machine Learning Algorithms, Data Analysis, Matlab, Probability & Statistics, Web Development, Data Analysis Software, General Statistics, Regression, Econometrics",,,,,,,,,,,
Google Cloud,Computer Vision Fundamentals with Google Cloud,"Artificial Neural Networks, Computer Graphic Techniques, Computer Graphics, Computer Vision, Deep Learning, Google Cloud Platform, Machine Learning, Apache, Applied Machine Learning, Cloud API, Computer Programming, Data Engineering, Python Programming, Statistical Programming",,,,,,,,,,,
University of Washington,Data Manipulation at Scale: Systems and Algorithms,"Python Programming, Statistical Programming, Big Data, Data Management, Data Mining, Extract, Transform, Load, Machine Learning, Natural Language Processing, SQL, Databases",,,,,,,,,,,
Coursera Project Network,Machine Learning for Kyphosis Disease Classification,"General Statistics, Machine Learning, Machine Learning Algorithms, Probability & Statistics, Regression, Data Science, Python Programming",,,,,,,,,,,
Coursera Project Network,Mining Quality Prediction Using Machine & Deep Learning,"Artificial Neural Networks, Computer Programming, Data Analysis, Machine Learning, Machine Learning Algorithms, Probability & Statistics, Python Programming, Statistical Programming, Tensorflow, Deep Learning, Marketing",,,,,,,,,,,
Coursera Project Network,Analyze Website Visitors with Google Analytics Segments,"Back-End Web Development, Data Analysis, Web Development, Marketing, Search Engine Optimization",,,,,,,,,,,
Google,Google Data Analytics,"Data Analysis, Data Science, Statistical Programming, Business Analysis, SQL, Spreadsheet Software, Business, Data Visualization, Data Management, R Programming, Exploratory Data Analysis, Statistical Visualization, Communication, Statistical Analysis, Data Analysis Software, Business Communication, Data Structures, Data Visualization Software, Tableau Software, Big Data, Cloud Computing, Collaboration, Conflict Management, Critical Thinking, Customer Analysis, General Statistics, Leadership and Management, Plot (Graphics), Probability & Statistics, Small Data, Algorithms, Application Development, Budget Management, Computational Logic, Computer Architecture, Computer Networking, Computer Programming, Computer Programming Tools, Cryptography, Data Mining, Data Model, Database Administration, Database Design, Databases, Decision Making, Design and Product, Distributed Computing Architecture, Entrepreneurship, Extract, Transform, Load, Feature Engineering, Finance, Full-Stack Web Development, Interactive Data Visualization, Machine Learning, Mathematical Theory & Analysis, Mathematics, Network Security, Other Programming Languages, Problem Solving, Product Design, Programming Principles, Project Management, Research and Design, Security Engineering, Security Strategy, Software Engineering, Software Security, Storytelling, Theoretical Computer Science, Visual Design, Visualization (Computer Graphics), Web Development",,,,,,,,,,,
Google,Google Project Management:,"Project Management, Strategy and Operations, Leadership and Management, Communication, Collaboration, Agile Software Development, Entrepreneurship, Software Engineering, Business Communication, Scrum (Software Development), Planning, Supply Chain and Logistics, Business Psychology, Change Management, Finance, Organizational Development, Product Management, Risk Management, Budget Management, Conflict Management, Design and Product, Human Resources, Influencing, Storytelling, Writing, Application Development, Business Process Management, Culture, Estimation, Marketing, Operations Management, Operations Research, Probability & Statistics, Problem Solving, Procurement, Product Design, Public Relations, Research and Design, Sales, Software Engineering Tools, Software Testing, Statistical Tests, Strategy, Supply Chain Systems, User Experience, Vendor Management",,,,,,,,,,,
IBM,IBM Data Science,"Python Programming, Data Science, Data Analysis, Data Structures, Statistical Programming, Machine Learning, Data Mining, Regression, Machine Learning Algorithms, Data Visualization, General Statistics, Basic Descriptive Statistics, SQL, Applied Machine Learning, Statistical Analysis, Computer Programming Tools, Data Analysis Software, Machine Learning Software, Software Visualization, Databases, Programming Principles, Exploratory Data Analysis, Computer Programming, Statistical Visualization, Algebra, Data Management, Database Theory, Data Visualization Software, R Programming, Statistical Machine Learning, Statistical Tests, Deep Learning, Probability & Statistics, Extract, Transform, Load, Plot (Graphics), Devops Tools, SPSS, Estimation, Interactive Data Visualization, Algorithms, Database Application, Geovisualization, Reinforcement Learning, Theoretical Computer Science, Big Data, Business Analysis, Computational Logic, Correlation And Dependence, Database Administration, Econometrics, Entrepreneurship, Marketing, Mathematical Theory & Analysis, Mathematics, Spreadsheet Software, Storytelling, Supply Chain Systems, Supply Chain and Logistics, Writing",,,,,,,,,,,
